"";"Escaños";"Partido";"mes";"rank"
"713";23,9;"PSOE";"2017-08";47
"714";23,9;"PSOE";"2017-08";47
"715";23,9;"PSOE";"2017-08";47
"716";24;"PSOE";"2017-09";50
"717";24;"PSOE";"2017-09";50
"718";24;"PSOE";"2017-09";50
"719";24;"PSOE";"2017-09";50
"720";24;"PSOE";"2017-09";50
"721";24;"PSOE";"2017-09";50
"722";24;"PSOE";"2017-09";50
"723";23,9;"PSOE";"2017-09";57
"724";23,9;"PSOE";"2017-09";57
"725";23,9;"PSOE";"2017-09";57
"726";23,9;"PSOE";"2017-09";57
"727";23,9;"PSOE";"2017-09";57
"728";23,9;"PSOE";"2017-09";57
"729";23,9;"PSOE";"2017-09";57
"730";24,3;"PSOE";"2017-09";34
"731";24,3;"PSOE";"2017-09";34
"732";24,3;"PSOE";"2017-09";34
"733";24,3;"PSOE";"2017-09";34
"734";24,3;"PSOE";"2017-09";34
"735";24,3;"PSOE";"2017-09";34
"736";24,3;"PSOE";"2017-09";34
"737";24,1;"PSOE";"2017-09";42
"738";24,1;"PSOE";"2017-09";42
"739";24,1;"PSOE";"2017-09";42
"740";24,1;"PSOE";"2017-09";42
"741";24,1;"PSOE";"2017-09";42
"742";24,1;"PSOE";"2017-09";42
"743";24,1;"PSOE";"2017-09";42
"744";24,1;"PSOE";"2017-09";42
"745";24,1;"PSOE";"2017-09";42
"746";24,1;"PSOE";"2017-10";62
"747";24,5;"PSOE";"2017-10";43
"748";24,5;"PSOE";"2017-10";43
"749";24,5;"PSOE";"2017-10";43
"750";24,5;"PSOE";"2017-10";43
"751";24,5;"PSOE";"2017-10";43
"752";24,5;"PSOE";"2017-10";43
"753";24,5;"PSOE";"2017-10";43
"754";24,7;"PSOE";"2017-10";35
"755";24,7;"PSOE";"2017-10";35
"756";24,7;"PSOE";"2017-10";35
"757";24,7;"PSOE";"2017-10";35
"758";24,7;"PSOE";"2017-10";35
"759";24,7;"PSOE";"2017-10";35
"760";24,7;"PSOE";"2017-10";35
"761";24,2;"PSOE";"2017-10";58
"762";24,2;"PSOE";"2017-10";58
"763";24,2;"PSOE";"2017-10";58
"764";24,2;"PSOE";"2017-10";58
"765";24,2;"PSOE";"2017-10";58
"766";24,2;"PSOE";"2017-10";58
"767";24,2;"PSOE";"2017-10";58
"768";24,4;"PSOE";"2017-10";50,5
"769";24,4;"PSOE";"2017-10";50,5
"770";24,4;"PSOE";"2017-10";50,5
"771";24,4;"PSOE";"2017-10";50,5
"772";24,4;"PSOE";"2017-10";50,5
"773";24,4;"PSOE";"2017-10";50,5
"774";24,4;"PSOE";"2017-10";50,5
"775";24,4;"PSOE";"2017-10";50,5
"776";24,6;"PSOE";"2017-10";39
"777";24,6;"PSOE";"2017-11";48
"778";24,6;"PSOE";"2017-11";48
"779";24,6;"PSOE";"2017-11";48
"780";24,6;"PSOE";"2017-11";48
"781";24,6;"PSOE";"2017-11";48
"782";24,6;"PSOE";"2017-11";48
"783";24,6;"PSOE";"2017-11";48
"784";24,4;"PSOE";"2017-11";56
"785";24,4;"PSOE";"2017-11";56
"786";24,4;"PSOE";"2017-11";56
"787";24,4;"PSOE";"2017-11";56
"788";24,4;"PSOE";"2017-11";56
"789";24,4;"PSOE";"2017-11";56
"790";24,4;"PSOE";"2017-11";56
"791";24,4;"PSOE";"2017-11";56
"792";24,4;"PSOE";"2017-11";56
"793";24,7;"PSOE";"2017-11";39,5
"794";24,7;"PSOE";"2017-11";39,5
"795";24,7;"PSOE";"2017-11";39,5
"796";24,7;"PSOE";"2017-11";39,5
"797";24,7;"PSOE";"2017-11";39,5
"798";24,7;"PSOE";"2017-11";39,5
"799";24,7;"PSOE";"2017-11";39,5
"800";24,7;"PSOE";"2017-11";39,5
"801";24,7;"PSOE";"2017-11";39,5
"802";24,7;"PSOE";"2017-11";39,5
"803";24,8;"PSOE";"2017-11";32,5
"804";24,8;"PSOE";"2017-11";32,5
"805";24,8;"PSOE";"2017-11";32,5
"806";24,8;"PSOE";"2017-11";32,5
"807";24,8;"PSOE";"2017-12";33,5
"808";24,8;"PSOE";"2017-12";33,5
"809";24,8;"PSOE";"2017-12";33,5
"810";24,8;"PSOE";"2017-12";33,5
"811";24,6;"PSOE";"2017-12";39
"812";24,6;"PSOE";"2017-12";39
"813";24,6;"PSOE";"2017-12";39
"814";24,6;"PSOE";"2017-12";39
"815";24,6;"PSOE";"2017-12";39
"816";24,6;"PSOE";"2017-12";39
"817";24,6;"PSOE";"2017-12";39
"818";24,3;"PSOE";"2017-12";49
"819";24,3;"PSOE";"2017-12";49
"820";24,3;"PSOE";"2017-12";49
"821";24,3;"PSOE";"2017-12";49
"822";24,3;"PSOE";"2017-12";49
"823";24,3;"PSOE";"2017-12";49
"824";24,3;"PSOE";"2017-12";49
"825";24,3;"PSOE";"2017-12";49
"826";24,3;"PSOE";"2017-12";49
"827";24,3;"PSOE";"2017-12";49
"828";24,3;"PSOE";"2017-12";49
"829";24,3;"PSOE";"2017-12";49
"830";24,3;"PSOE";"2017-12";49
"831";23,8;"PSOE";"2017-12";59
"832";23,8;"PSOE";"2017-12";59
"833";23,8;"PSOE";"2017-12";59
"834";23,8;"PSOE";"2017-12";59
"835";23,8;"PSOE";"2017-12";59
"836";23,8;"PSOE";"2017-12";59
"837";23,8;"PSOE";"2017-12";59
"838";23,8;"PSOE";"2018-01";47
"839";23,8;"PSOE";"2018-01";47
"840";23,8;"PSOE";"2018-01";47
"841";23,8;"PSOE";"2018-01";47
"842";23,8;"PSOE";"2018-01";47
"843";23,8;"PSOE";"2018-01";47
"844";23,8;"PSOE";"2018-01";47
"845";23,8;"PSOE";"2018-01";47
"846";23,8;"PSOE";"2018-01";47
"847";23,8;"PSOE";"2018-01";47
"848";23,8;"PSOE";"2018-01";47
"849";23,8;"PSOE";"2018-01";47
"850";23,8;"PSOE";"2018-01";47
"851";23,8;"PSOE";"2018-01";47
"852";23,8;"PSOE";"2018-01";47
"853";23,8;"PSOE";"2018-01";47
"854";23,8;"PSOE";"2018-01";47
"855";23,8;"PSOE";"2018-01";47
"856";23,8;"PSOE";"2018-01";47
"857";23,8;"PSOE";"2018-01";47
"858";23,8;"PSOE";"2018-01";47
"859";23,8;"PSOE";"2018-01";47
"860";23,8;"PSOE";"2018-01";47
"861";23,8;"PSOE";"2018-01";47
"862";23,8;"PSOE";"2018-01";47
"863";23,8;"PSOE";"2018-01";47
"864";23,8;"PSOE";"2018-01";47
"865";23,8;"PSOE";"2018-01";47
"866";23,8;"PSOE";"2018-01";47
"867";23,8;"PSOE";"2018-01";47
"868";23,8;"PSOE";"2018-01";47
"869";23,8;"PSOE";"2018-02";30,5
"870";23,1;"PSOE";"2018-02";65
"871";23,1;"PSOE";"2018-02";65
"872";23,1;"PSOE";"2018-02";65
"873";23,1;"PSOE";"2018-02";65
"874";23,1;"PSOE";"2018-02";65
"875";23,1;"PSOE";"2018-02";65
"876";23,1;"PSOE";"2018-02";65
"877";23,1;"PSOE";"2018-02";65
"878";23,1;"PSOE";"2018-02";65
"879";23,1;"PSOE";"2018-02";65
"880";23,1;"PSOE";"2018-02";65
"881";23,1;"PSOE";"2018-02";65
"882";23,1;"PSOE";"2018-02";65
"883";23,1;"PSOE";"2018-02";65
"884";23,1;"PSOE";"2018-02";65
"885";23,1;"PSOE";"2018-02";65
"886";23,1;"PSOE";"2018-02";65
"887";23;"PSOE";"2018-02";77
"888";23;"PSOE";"2018-02";77
"889";23;"PSOE";"2018-02";77
"890";23;"PSOE";"2018-02";77
"891";23;"PSOE";"2018-02";77
"892";23;"PSOE";"2018-02";77
"893";23;"PSOE";"2018-02";77
"894";22,5;"PSOE";"2018-02";82
"895";22,5;"PSOE";"2018-02";82
"896";22,5;"PSOE";"2018-02";82
"897";22,5;"PSOE";"2018-03";70,5
"898";22,5;"PSOE";"2018-03";70,5
"899";22,5;"PSOE";"2018-03";70,5
"900";22,5;"PSOE";"2018-03";70,5
"901";22,4;"PSOE";"2018-03";79,5
"902";22,4;"PSOE";"2018-03";79,5
"903";22,4;"PSOE";"2018-03";79,5
"904";22,4;"PSOE";"2018-03";79,5
"905";22,4;"PSOE";"2018-03";79,5
"906";22,4;"PSOE";"2018-03";79,5
"907";22,4;"PSOE";"2018-03";79,5
"908";22,2;"PSOE";"2018-03";90
"909";22,2;"PSOE";"2018-03";90
"910";22,2;"PSOE";"2018-03";90
"911";22,2;"PSOE";"2018-03";90
"912";22,2;"PSOE";"2018-03";90
"913";22,2;"PSOE";"2018-03";90
"914";22,2;"PSOE";"2018-03";90
"915";22,4;"PSOE";"2018-03";79,5
"916";22,4;"PSOE";"2018-03";79,5
"917";22,4;"PSOE";"2018-03";79,5
"918";22,4;"PSOE";"2018-03";79,5
"919";22,4;"PSOE";"2018-03";79,5
"920";22,4;"PSOE";"2018-03";79,5
"921";22,4;"PSOE";"2018-03";79,5
"922";22,6;"PSOE";"2018-03";65,5
"923";22,6;"PSOE";"2018-03";65,5
"924";22,6;"PSOE";"2018-03";65,5
"925";22,6;"PSOE";"2018-03";65,5
"926";22,6;"PSOE";"2018-03";65,5
"927";22,6;"PSOE";"2018-03";65,5
"928";22,6;"PSOE";"2018-04";61
"929";22,2;"PSOE";"2018-04";76
"930";22,2;"PSOE";"2018-04";76
"931";22,2;"PSOE";"2018-04";76
"932";22,2;"PSOE";"2018-04";76
"933";22,2;"PSOE";"2018-04";76
"934";22,2;"PSOE";"2018-04";76
"935";22,2;"PSOE";"2018-04";76
"936";22;"PSOE";"2018-04";87
"937";22;"PSOE";"2018-04";87
"938";22;"PSOE";"2018-04";87
"939";22;"PSOE";"2018-04";87
"940";22;"PSOE";"2018-04";87
"941";22;"PSOE";"2018-04";87
"942";22;"PSOE";"2018-04";87
"943";22,3;"PSOE";"2018-04";65
"944";22,3;"PSOE";"2018-04";65
"945";22,3;"PSOE";"2018-04";65
"946";22,3;"PSOE";"2018-04";65
"947";22,3;"PSOE";"2018-04";65
"948";22,3;"PSOE";"2018-04";65
"949";22,3;"PSOE";"2018-04";65
"950";22,2;"PSOE";"2018-04";76
"951";22,2;"PSOE";"2018-04";76
"952";22,2;"PSOE";"2018-04";76
"953";22,2;"PSOE";"2018-04";76
"954";22,2;"PSOE";"2018-04";76
"955";22,2;"PSOE";"2018-04";76
"956";22,2;"PSOE";"2018-04";76
"957";22,2;"PSOE";"2018-04";76
"958";22,2;"PSOE";"2018-05";69,5
"959";22,2;"PSOE";"2018-05";69,5
"960";22,2;"PSOE";"2018-05";69,5
"961";22,2;"PSOE";"2018-05";69,5
"962";22,2;"PSOE";"2018-05";69,5
"963";22,2;"PSOE";"2018-05";69,5
"964";22,1;"PSOE";"2018-05";76
"965";22,1;"PSOE";"2018-05";76
"966";22,1;"PSOE";"2018-05";76
"967";22,1;"PSOE";"2018-05";76
"968";22,1;"PSOE";"2018-05";76
"969";22,1;"PSOE";"2018-05";76
"970";22,1;"PSOE";"2018-05";76
"971";21,8;"PSOE";"2018-05";90
"972";21,8;"PSOE";"2018-05";90
"973";21,8;"PSOE";"2018-05";90
"974";21,8;"PSOE";"2018-05";90
"975";21,8;"PSOE";"2018-05";90
"976";21,8;"PSOE";"2018-05";90
"977";21,8;"PSOE";"2018-05";90
"978";22;"PSOE";"2018-05";83
"979";22;"PSOE";"2018-05";83
"980";22;"PSOE";"2018-05";83
"981";22;"PSOE";"2018-05";83
"982";22;"PSOE";"2018-05";83
"983";22;"PSOE";"2018-05";83
"984";22;"PSOE";"2018-05";83
"985";22,5;"PSOE";"2018-05";64,5
"986";22,5;"PSOE";"2018-05";64,5
"987";22,5;"PSOE";"2018-05";64,5
"988";22,5;"PSOE";"2018-05";64,5
"989";22,5;"PSOE";"2018-06";82
"990";22,5;"PSOE";"2018-06";82
"991";22,5;"PSOE";"2018-06";82
"992";22,7;"PSOE";"2018-06";77
"993";22,7;"PSOE";"2018-06";77
"994";22,7;"PSOE";"2018-06";77
"995";22,7;"PSOE";"2018-06";77
"996";22,7;"PSOE";"2018-06";77
"997";22,7;"PSOE";"2018-06";77
"998";22,7;"PSOE";"2018-06";77
"999";24,7;"PSOE";"2018-06";27
"1000";24,7;"PSOE";"2018-06";27
"1001";24,7;"PSOE";"2018-06";27
"1002";24,7;"PSOE";"2018-06";27
"1003";24,7;"PSOE";"2018-06";27
"1004";24,7;"PSOE";"2018-06";27
"1005";24,7;"PSOE";"2018-06";27
"1006";25,2;"PSOE";"2018-06";20
"1007";25,2;"PSOE";"2018-06";20
"1008";25,2;"PSOE";"2018-06";20
"1009";25,2;"PSOE";"2018-06";20
"1010";25,2;"PSOE";"2018-06";20
"1011";25,2;"PSOE";"2018-06";20
"1012";25,2;"PSOE";"2018-06";20
"1013";25,4;"PSOE";"2018-06";13,5
"1014";25,4;"PSOE";"2018-06";13,5
"1015";25,4;"PSOE";"2018-06";13,5
"1016";25,4;"PSOE";"2018-06";13,5
"1017";25,4;"PSOE";"2018-06";13,5
"1018";25,4;"PSOE";"2018-06";13,5
"1019";25,4;"PSOE";"2018-07";31
"1020";25,7;"PSOE";"2018-07";26
"1021";25,7;"PSOE";"2018-07";26
"1022";25,7;"PSOE";"2018-07";26
"1023";25,7;"PSOE";"2018-07";26
"1024";25,7;"PSOE";"2018-07";26
"1025";25,7;"PSOE";"2018-07";26
"1026";25,7;"PSOE";"2018-07";26
"1027";25,8;"PSOE";"2018-07";15
"1028";25,8;"PSOE";"2018-07";15
"1029";25,8;"PSOE";"2018-07";15
"1030";25,8;"PSOE";"2018-07";15
"1031";25,8;"PSOE";"2018-07";15
"1032";25,8;"PSOE";"2018-07";15
"1033";25,8;"PSOE";"2018-07";15
"1034";26;"PSOE";"2018-07";4
"1035";26;"PSOE";"2018-07";4
"1036";26;"PSOE";"2018-07";4
"1037";26;"PSOE";"2018-07";4
"1038";26;"PSOE";"2018-07";4
"1039";26;"PSOE";"2018-07";4
"1040";26;"PSOE";"2018-07";4
"1041";25,8;"PSOE";"2018-07";15
"1042";25,8;"PSOE";"2018-07";15
"1043";25,8;"PSOE";"2018-07";15
"1044";25,8;"PSOE";"2018-07";15
"1045";25,8;"PSOE";"2018-07";15
"1046";25,8;"PSOE";"2018-07";15
"1047";25,8;"PSOE";"2018-07";15
"1048";25,8;"PSOE";"2018-07";15
"1049";25,6;"PSOE";"2018-07";30
"1050";25,6;"PSOE";"2018-08";29
"1051";25,6;"PSOE";"2018-08";29
"1052";25,6;"PSOE";"2018-08";29
"1053";25,6;"PSOE";"2018-08";29
"1054";25,6;"PSOE";"2018-08";29
"1055";25,8;"PSOE";"2018-08";23
"1056";25,8;"PSOE";"2018-08";23
"1057";25,8;"PSOE";"2018-08";23
"1058";25,8;"PSOE";"2018-08";23
"1059";25,8;"PSOE";"2018-08";23
"1060";25,8;"PSOE";"2018-08";23
"1061";25,8;"PSOE";"2018-08";23
"1062";26,1;"PSOE";"2018-08";11
"1063";26,1;"PSOE";"2018-08";11
"1064";26,1;"PSOE";"2018-08";11
"1065";26,1;"PSOE";"2018-08";11
"1066";26,1;"PSOE";"2018-08";11
"1067";26,1;"PSOE";"2018-08";11
"1068";26,1;"PSOE";"2018-08";11
"1069";26,2;"PSOE";"2018-08";4
"1070";26,2;"PSOE";"2018-08";4
"1071";26,2;"PSOE";"2018-08";4
"1072";26,2;"PSOE";"2018-08";4
"1073";26,2;"PSOE";"2018-08";4
"1074";26,2;"PSOE";"2018-08";4
"1075";26,2;"PSOE";"2018-08";4
"1076";26;"PSOE";"2018-08";17
"1077";26;"PSOE";"2018-08";17
"1078";26;"PSOE";"2018-08";17
"1079";26;"PSOE";"2018-08";17
"1080";26;"PSOE";"2018-08";17
"1081";26;"PSOE";"2018-09";19
"1082";26;"PSOE";"2018-09";19
"1083";26,3;"PSOE";"2018-09";4
"1084";26,3;"PSOE";"2018-09";4
"1085";26,3;"PSOE";"2018-09";4
"1086";26,3;"PSOE";"2018-09";4
"1087";26,3;"PSOE";"2018-09";4
"1088";26,3;"PSOE";"2018-09";4
"1089";26,3;"PSOE";"2018-09";4
"1090";26,1;"PSOE";"2018-09";11
"1091";26,1;"PSOE";"2018-09";11
"1092";26,1;"PSOE";"2018-09";11
"1093";26,1;"PSOE";"2018-09";11
"1094";26,1;"PSOE";"2018-09";11
"1095";26,1;"PSOE";"2018-09";11
"1096";26,1;"PSOE";"2018-09";11
"1097";25,8;"PSOE";"2018-09";27
"1098";25,8;"PSOE";"2018-09";27
"1099";25,8;"PSOE";"2018-09";27
"1100";25,8;"PSOE";"2018-09";27
"1101";25,8;"PSOE";"2018-09";27
"1102";25,8;"PSOE";"2018-09";27
"1103";25,8;"PSOE";"2018-09";27
"1104";26;"PSOE";"2018-09";19
"1105";26;"PSOE";"2018-09";19
"1106";26;"PSOE";"2018-09";19
"1107";26;"PSOE";"2018-09";19
"1108";26;"PSOE";"2018-09";19
"1109";26;"PSOE";"2018-09";19
"1110";26;"PSOE";"2018-09";19
"1111";25,8;"PSOE";"2018-10";28
"1112";25,8;"PSOE";"2018-10";28
"1113";25,8;"PSOE";"2018-10";28
"1114";25,8;"PSOE";"2018-10";28
"1115";25,8;"PSOE";"2018-10";28
"1116";25,8;"PSOE";"2018-10";28
"1117";25,8;"PSOE";"2018-10";28
"1118";25,9;"PSOE";"2018-10";17,5
"1119";25,9;"PSOE";"2018-10";17,5
"1120";25,9;"PSOE";"2018-10";17,5
"1121";25,9;"PSOE";"2018-10";17,5
"1122";25,9;"PSOE";"2018-10";17,5
"1123";25,9;"PSOE";"2018-10";17,5
"1124";25,9;"PSOE";"2018-10";17,5
"1125";26;"PSOE";"2018-10";5,5
"1126";26;"PSOE";"2018-10";5,5
"1127";26;"PSOE";"2018-10";5,5
"1128";26;"PSOE";"2018-10";5,5
"1129";26;"PSOE";"2018-10";5,5
"1130";26;"PSOE";"2018-10";5,5
"1131";26;"PSOE";"2018-10";5,5
"1132";25,9;"PSOE";"2018-10";17,5
"1133";25,9;"PSOE";"2018-10";17,5
"1134";25,9;"PSOE";"2018-10";17,5
"1135";25,9;"PSOE";"2018-10";17,5
"1136";25,9;"PSOE";"2018-10";17,5
"1137";25,9;"PSOE";"2018-10";17,5
"1138";25,9;"PSOE";"2018-10";17,5
"1139";26;"PSOE";"2018-10";5,5
"1140";26;"PSOE";"2018-10";5,5
"1141";26;"PSOE";"2018-10";5,5
"1142";26;"PSOE";"2018-11";18,5
"1143";26;"PSOE";"2018-11";18,5
"1144";26;"PSOE";"2018-11";18,5
"1145";26;"PSOE";"2018-11";18,5
"1146";25,8;"PSOE";"2018-11";27
"1147";25,8;"PSOE";"2018-11";27
"1148";25,8;"PSOE";"2018-11";27
"1149";25,8;"PSOE";"2018-11";27
"1150";25,8;"PSOE";"2018-11";27
"1151";25,8;"PSOE";"2018-11";27
"1152";25,8;"PSOE";"2018-11";27
"1153";26,1;"PSOE";"2018-11";9,5
"1154";26,1;"PSOE";"2018-11";9,5
"1155";26,1;"PSOE";"2018-11";9,5
"1156";26,1;"PSOE";"2018-11";9,5
"1157";26,1;"PSOE";"2018-11";9,5
"1158";26,1;"PSOE";"2018-11";9,5
"1159";26,1;"PSOE";"2018-11";9,5
"1160";26,1;"PSOE";"2018-11";9,5
"1161";26;"PSOE";"2018-11";18,5
"1162";26;"PSOE";"2018-11";18,5
"1163";26;"PSOE";"2018-11";18,5
"1164";26;"PSOE";"2018-11";18,5
"1165";26;"PSOE";"2018-11";18,5
"1166";26;"PSOE";"2018-11";18,5
"1167";26,2;"PSOE";"2018-11";3
"1168";26,2;"PSOE";"2018-11";3
"1169";26,2;"PSOE";"2018-11";3
"1170";26,2;"PSOE";"2018-11";3
"1171";26,2;"PSOE";"2018-11";3
"1172";26,2;"PSOE";"2018-12";1
"1173";23,4;"PSOE";"2018-12";45,5
"1174";24,9;"PSOE";"2018-12";9
"1175";24,9;"PSOE";"2018-12";9
"1176";24,9;"PSOE";"2018-12";9
"1177";24,9;"PSOE";"2018-12";9
"1178";24,9;"PSOE";"2018-12";9
"1179";23,7;"PSOE";"2018-12";29,5
"1180";23,7;"PSOE";"2018-12";29,5
"1181";23,5;"PSOE";"2018-12";37,5
"1182";23,5;"PSOE";"2018-12";37,5
"1183";23,5;"PSOE";"2018-12";37,5
"1184";23,5;"PSOE";"2018-12";37,5
"1185";23,5;"PSOE";"2018-12";37,5
"1186";23,9;"PSOE";"2018-12";26,5
"1187";23,9;"PSOE";"2018-12";26,5
"1188";24;"PSOE";"2018-12";23
"1189";24;"PSOE";"2018-12";23
"1190";24;"PSOE";"2018-12";23
"1191";24;"PSOE";"2018-12";23
"1192";24;"PSOE";"2018-12";23
"1193";23,3;"PSOE";"2018-12";51
"1194";23,3;"PSOE";"2018-12";51
"1195";23,3;"PSOE";"2018-12";51
"1196";23,3;"PSOE";"2018-12";51
"1197";23,3;"PSOE";"2018-12";51
"1198";23,3;"PSOE";"2018-12";51
"1199";23,3;"PSOE";"2018-12";51
"1200";23,3;"PSOE";"2018-12";51
"1201";23,3;"PSOE";"2018-12";51
"1202";23,8;"PSOE";"2018-12";28
"1203";23,8;"PSOE";"2019-01";22,5
"1204";23,8;"PSOE";"2019-01";22,5
"1205";23,8;"PSOE";"2019-01";22,5
"1206";23,8;"PSOE";"2019-01";22,5
"1207";23,8;"PSOE";"2019-01";22,5
"1208";23,8;"PSOE";"2019-01";22,5
"1209";23,8;"PSOE";"2019-01";22,5
"1210";23,8;"PSOE";"2019-01";22,5
"1211";23;"PSOE";"2019-01";29
"1212";23;"PSOE";"2019-01";29
"1213";23;"PSOE";"2019-01";29
"1214";23;"PSOE";"2019-01";29
"1215";23;"PSOE";"2019-01";29
"1216";23,9;"PSOE";"2019-01";15
"1217";23,9;"PSOE";"2019-01";15
"1218";23,9;"PSOE";"2019-01";15
"1219";23,9;"PSOE";"2019-01";15
"1220";23,9;"PSOE";"2019-01";15
"1221";23,9;"PSOE";"2019-01";15
"1222";23,9;"PSOE";"2019-01";15
"1223";24;"PSOE";"2019-01";8
"1224";24;"PSOE";"2019-01";8
"1225";24;"PSOE";"2019-01";8
"1226";24;"PSOE";"2019-01";8
"1227";24;"PSOE";"2019-01";8
"1228";24;"PSOE";"2019-01";8
"1229";24;"PSOE";"2019-01";8
"1230";24,2;"PSOE";"2019-01";2,5
"1231";24,2;"PSOE";"2019-01";2,5
"1232";24,2;"PSOE";"2019-01";2,5
"1233";24,2;"PSOE";"2019-01";2,5
"1234";24,2;"PSOE";"2019-02";19,5
"1235";24,2;"PSOE";"2019-02";19,5
"1236";24,2;"PSOE";"2019-02";19,5
"1237";24,2;"PSOE";"2019-02";19,5
"1238";24,3;"PSOE";"2019-02";14,5
"1239";24,3;"PSOE";"2019-02";14,5
"1240";24,3;"PSOE";"2019-02";14,5
"1241";24,3;"PSOE";"2019-02";14,5
"1242";24,3;"PSOE";"2019-02";14,5
"1243";24,3;"PSOE";"2019-02";14,5
"1244";24;"PSOE";"2019-02";25
"1245";24;"PSOE";"2019-02";25
"1246";24;"PSOE";"2019-02";25
"1247";24;"PSOE";"2019-02";25
"1248";24;"PSOE";"2019-02";25
"1249";24;"PSOE";"2019-02";25
"1250";24;"PSOE";"2019-02";25
"1251";25,7;"PSOE";"2019-02";8
"1252";25,7;"PSOE";"2019-02";8
"1253";25,7;"PSOE";"2019-02";8
"1254";25,7;"PSOE";"2019-02";8
"1255";25,7;"PSOE";"2019-02";8
"1256";25,7;"PSOE";"2019-02";8
"1257";25,7;"PSOE";"2019-02";8
"1258";26,7;"PSOE";"2019-02";2,5
"1259";26,7;"PSOE";"2019-02";2,5
"1260";26,7;"PSOE";"2019-02";2,5
"1261";26,7;"PSOE";"2019-02";2,5
"1262";26,7;"PSOE";"2019-03";29,5
"1263";26,7;"PSOE";"2019-03";29,5
"1264";26,7;"PSOE";"2019-03";29,5
"1265";26,7;"PSOE";"2019-03";29,5
"1266";27,1;"PSOE";"2019-03";24,5
"1267";27,1;"PSOE";"2019-03";24,5
"1268";27,1;"PSOE";"2019-03";24,5
"1269";27,1;"PSOE";"2019-03";24,5
"1270";27,1;"PSOE";"2019-03";24,5
"1271";27,1;"PSOE";"2019-03";24,5
"1272";27,7;"PSOE";"2019-03";18
"1273";27,7;"PSOE";"2019-03";18
"1274";27,7;"PSOE";"2019-03";18
"1275";27,7;"PSOE";"2019-03";18
"1276";27,7;"PSOE";"2019-03";18
"1277";27,7;"PSOE";"2019-03";18
"1278";27,7;"PSOE";"2019-03";18
"1279";28;"PSOE";"2019-03";11
"1280";28;"PSOE";"2019-03";11
"1281";28;"PSOE";"2019-03";11
"1282";28;"PSOE";"2019-03";11
"1283";28;"PSOE";"2019-03";11
"1284";28;"PSOE";"2019-03";11
"1285";28;"PSOE";"2019-03";11
"1286";28,5;"PSOE";"2019-03";4
"1287";28,5;"PSOE";"2019-03";4
"1288";28,5;"PSOE";"2019-03";4
"1289";28,5;"PSOE";"2019-03";4
"1290";28,5;"PSOE";"2019-03";4
"1291";28,5;"PSOE";"2019-03";4
"1292";28,5;"PSOE";"2019-03";4
"1293";28,6;"PSOE";"2019-04";24
"1294";28,6;"PSOE";"2019-04";24
"1295";28,6;"PSOE";"2019-04";24
"1296";28,6;"PSOE";"2019-04";24
"1297";28,6;"PSOE";"2019-04";24
"1298";28,6;"PSOE";"2019-04";24
"1299";28,6;"PSOE";"2019-04";24
"1300";29;"PSOE";"2019-04";17
"1301";29;"PSOE";"2019-04";17
"1302";29;"PSOE";"2019-04";17
"1303";29;"PSOE";"2019-04";17
"1304";29;"PSOE";"2019-04";17
"1305";29;"PSOE";"2019-04";17
"1306";29;"PSOE";"2019-04";17
"1307";29,4;"PSOE";"2019-04";5,5
"1308";29,4;"PSOE";"2019-04";5,5
"1309";29,4;"PSOE";"2019-04";5,5
"1310";29,4;"PSOE";"2019-04";5,5
"1311";29,4;"PSOE";"2019-04";5,5
"1312";29,4;"PSOE";"2019-04";5,5
"1313";29,4;"PSOE";"2019-04";5,5
"1314";29,4;"PSOE";"2019-04";5,5
"1315";29,4;"PSOE";"2019-04";5,5
"1316";29,4;"PSOE";"2019-04";5,5
"1317";20,1;"Podemos";"2017-07";60,5
"1318";20,1;"Podemos";"2017-07";60,5
"1319";20,1;"Podemos";"2017-07";60,5
"1320";20,1;"Podemos";"2017-07";60,5
"1321";20,1;"Podemos";"2017-07";60,5
"1322";20,1;"Podemos";"2017-07";60,5
"1323";20,1;"Podemos";"2017-07";60,5
"1324";20,1;"Podemos";"2017-07";60,5
"1325";19,8;"Podemos";"2017-07";75,5
"1326";19,8;"Podemos";"2017-07";75,5
"1327";19,8;"Podemos";"2017-07";75,5
"1328";19,8;"Podemos";"2017-07";75,5
"1329";19,8;"Podemos";"2017-07";75,5
"1330";19,8;"Podemos";"2017-07";75,5
"1331";20;"Podemos";"2017-07";68,5
"1332";20;"Podemos";"2017-07";68,5
"1333";20;"Podemos";"2017-07";68,5
"1334";20;"Podemos";"2017-07";68,5
"1335";20;"Podemos";"2017-07";68,5
"1336";20;"Podemos";"2017-07";68,5
"1337";20;"Podemos";"2017-07";68,5
"1338";20;"Podemos";"2017-07";68,5
"1339";20,2;"Podemos";"2017-07";54,5
"1340";20,2;"Podemos";"2017-07";54,5
"1341";20,2;"Podemos";"2017-07";54,5
"1342";20,2;"Podemos";"2017-07";54,5
"1343";20,2;"Podemos";"2017-08";64,5
"1344";20,2;"Podemos";"2017-08";64,5
"1345";20,2;"Podemos";"2017-08";64,5
"1346";20,2;"Podemos";"2017-08";64,5
"1347";20;"Podemos";"2017-08";69,5
"1348";20;"Podemos";"2017-08";69,5
"1349";20;"Podemos";"2017-08";69,5
"1350";20;"Podemos";"2017-08";69,5
"1351";20;"Podemos";"2017-08";69,5
"1352";20;"Podemos";"2017-08";69,5
"1353";19,8;"Podemos";"2017-08";80,5
